source,dest,payment,installments,partners,date,source_name,dest_name
31,62,6475.55,5052,83,2018-07-15,Node 31,Node 62
34,89,2745.15,3061,98,2018-07-16,Node 34,Node 89
99,19,8879.1,8574,9,2018-07-17,Node 99,Node 19
54,32,7797.04,2401,47,2018-07-18,Node 54,Node 32
55,46,521.57,623,9,2018-07-19,Node 55,Node 46
58,20,6837.05,5929,30,2018-07-20,Node 58,Node 20
55,17,8158.21,184,64,2018-07-21,Node 55,Node 17
48,69,8009.85,3100,29,2018-07-22,Node 48,Node 69
64,53,3884.81,2335,14,2018-07-23,Node 64,Node 53
81,27,3130.71,2227,16,2018-07-24,Node 81,Node 27
54,87,4746.4,2560,58,2018-07-25,Node 54,Node 87
16,1,8659.82,4102,81,2018-07-26,Node 16,Node 1
60,20,9415.01,3553,79,2018-07-27,Node 60,Node 20
6,91,7050.56,10572,15,2018-07-28,Node 6,Node 91
7,58,6080.96,682,37,2018-07-29,Node 7,Node 58
38,58,3317.46,7182,21,2018-07-30,Node 38,Node 58
48,39,2862.06,0,79,2018-07-31,Node 48,Node 39
52,27,1879.02,3175,81,2018-08-01,Node 52,Node 27
42,77,2731.98,225,72,2018-08-02,Node 42,Node 77
25,26,8403.08,765,91,2018-08-03,Node 25,Node 26
50,84,7079.33,1385,88,2018-08-04,Node 50,Node 84
57,29,5840.59,4334,23,2018-08-05,Node 57,Node 29
32,49,1340.75,6314,48,2018-08-07,Node 32,Node 49
83,94,4336.38,2299,29,2018-08-08,Node 83,Node 94
86,53,3414.54,672,77,2018-08-10,Node 86,Node 53
96,15,8517.22,3623,45,2018-08-11,Node 96,Node 15
86,87,9477.9,919,52,2018-08-12,Node 86,Node 87
9,13,7055.2,189,23,2018-08-13,Node 9,Node 13
18,23,9693.11,9739,78,2018-08-14,Node 18,Node 23
19,63,1704.32,2060,63,2018-08-15,Node 19,Node 63
39,47,1468.44,7385,85,2018-08-16,Node 39,Node 47
46,20,6642.51,897,93,2018-08-17,Node 46,Node 20
57,19,7861.67,4066,70,2018-08-18,Node 57,Node 19
36,83,5206.76,370,64,2018-08-19,Node 36,Node 83
48,8,5095.03,586,13,2018-08-20,Node 48,Node 8
85,37,9560.05,4394,93,2018-08-21,Node 85,Node 37
53,31,3667.19,7898,98,2018-08-22,Node 53,Node 31
51,71,4338.95,8109,11,2018-08-23,Node 51,Node 71
5,82,9845.73,3435,38,2018-08-24,Node 5,Node 82
11,7,531.84,1623,22,2018-08-25,Node 11,Node 7
35,4,528.97,4418,11,2018-08-26,Node 35,Node 4
59,5,1104.13,1415,50,2018-08-27,Node 59,Node 5
70,75,7477.13,4471,24,2018-08-28,Node 70,Node 75
25,8,7436.52,4484,43,2018-08-29,Node 25,Node 8
95,77,8666.69,6945,89,2018-08-30,Node 95,Node 77
44,52,56.26,627,76,2018-08-31,Node 44,Node 52
12,13,5335.78,1744,92,2018-09-01,Node 12,Node 13
96,14,256.44,0,80,2018-09-02,Node 96,Node 14
76,51,7854.55,412,65,2018-09-03,Node 76,Node 51
18,59,6024.54,615,60,2018-09-04,Node 18,Node 59
66,13,6108.8,7703,77,2018-09-05,Node 66,Node 13
28,23,3453.77,555,39,2018-09-06,Node 28,Node 23
5,70,9522.27,1163,0,2018-09-07,Node 5,Node 70
72,37,9577.86,13347,48,2018-09-08,Node 72,Node 37
81,79,414.83,709,24,2018-09-09,Node 81,Node 79
21,33,434.01,180,25,2018-09-10,Node 21,Node 33
29,15,6719.47,2040,34,2018-09-11,Node 29,Node 15
54,36,8636.89,0,13,2018-09-12,Node 54,Node 36
79,45,8985.24,843,96,2018-09-13,Node 79,Node 45
33,41,825.93,885,24,2018-09-14,Node 33,Node 41
40,74,1471.65,435,32,2018-09-15,Node 40,Node 74
21,84,5299.98,3031,66,2018-09-16,Node 21,Node 84
88,75,1773.3,2705,43,2018-09-17,Node 88,Node 75
95,61,3758.24,37,29,2018-09-18,Node 95,Node 61
76,85,3246.27,2907,44,2018-09-19,Node 76,Node 85
85,4,6220.72,6513,94,2018-09-20,Node 85,Node 4
82,61,8500.16,6277,96,2018-09-21,Node 82,Node 61
96,3,5184.29,2363,33,2018-09-22,Node 96,Node 3
19,5,5431.89,6179,71,2018-09-23,Node 19,Node 5
71,56,2758.7,1061,63,2018-09-24,Node 71,Node 56
7,73,5107.03,5896,45,2018-09-25,Node 7,Node 73
41,96,4125.22,2576,2,2018-09-26,Node 41,Node 96
63,69,2222.64,2411,65,2018-09-28,Node 63,Node 69
38,81,2416.11,13043,71,2018-09-29,Node 38,Node 81
3,56,1134.6,1218,60,2018-09-30,Node 3,Node 56
82,98,5502.35,7422,89,2018-10-01,Node 82,Node 98
72,36,7529.39,2733,17,2018-10-02,Node 72,Node 36
39,79,1931.61,491,32,2018-10-03,Node 39,Node 79
52,80,5497.01,100,14,2018-10-04,Node 52,Node 80
28,90,1005.68,1380,86,2018-10-05,Node 28,Node 90
17,14,2080.15,6123,28,2018-10-06,Node 17,Node 14
78,13,6802.82,8810,14,2018-10-08,Node 78,Node 13
61,79,4449.28,196,64,2018-10-09,Node 61,Node 79
96,94,3804.94,13356,94,2018-10-10,Node 96,Node 94
11,96,9838.28,7563,47,2018-10-11,Node 11,Node 96
29,76,9333.43,10472,79,2018-10-13,Node 29,Node 76
35,42,4626.85,2563,69,2018-10-14,Node 35,Node 42
46,28,6433.8,3123,11,2018-10-15,Node 46,Node 28
0,71,3945.25,3326,41,2018-10-16,Node 0,Node 71
52,85,8385.84,5145,35,2018-10-17,Node 52,Node 85
28,17,2622.91,200,77,2018-10-18,Node 28,Node 17
77,30,5544.43,2160,94,2018-10-19,Node 77,Node 30
94,88,6519.78,4795,0,2018-10-20,Node 94,Node 88
60,85,6258.93,1004,49,2018-10-21,Node 60,Node 85
24,45,2944.1,573,37,2018-10-22,Node 24,Node 45
38,23,9940.67,2289,68,2018-10-23,Node 38,Node 23
81,84,1156.18,4832,55,2018-10-24,Node 81,Node 84
0,89,5095.89,3174,22,2018-10-25,Node 0,Node 89
37,54,2937.72,5435,0,2018-10-26,Node 37,Node 54
36,49,8188.29,0,25,2018-10-27,Node 36,Node 49
8,84,7732.24,0,77,2018-10-28,Node 8,Node 84
97,35,6805.31,2919,59,2018-10-29,Node 97,Node 35
6,58,7240.71,4382,37,2018-10-30,Node 6,Node 58
22,53,8012.61,3661,7,2018-10-31,Node 22,Node 53
13,79,1775.42,0,92,2018-11-01,Node 13,Node 79
9,57,5263.95,2869,2,2018-11-02,Node 9,Node 57
54,59,3560.6,4869,50,2018-11-03,Node 54,Node 59
76,32,6635.36,8762,87,2018-11-04,Node 76,Node 32
84,21,9387.15,3901,6,2018-11-05,Node 84,Node 21
54,69,2159.72,1856,58,2018-11-06,Node 54,Node 69
44,90,9283.54,1019,79,2018-11-07,Node 44,Node 90
54,41,9938.77,3555,8,2018-11-08,Node 54,Node 41
59,13,6719.15,880,34,2018-11-09,Node 59,Node 13
58,18,6978.11,577,27,2018-11-10,Node 58,Node 18
58,8,70.34,7242,81,2018-11-11,Node 58,Node 8
82,77,8119.67,5420,71,2018-11-12,Node 82,Node 77
46,55,208.37,2424,7,2018-11-13,Node 46,Node 55
50,38,1666.28,3500,87,2018-11-14,Node 50,Node 38
67,98,3283.44,4385,0,2018-11-15,Node 67,Node 98
6,36,6474.37,0,65,2018-11-16,Node 6,Node 36
46,75,6984.69,858,56,2018-11-17,Node 46,Node 75
86,6,5015.98,3200,79,2018-11-18,Node 86,Node 6
48,22,7458.87,1284,2,2018-11-19,Node 48,Node 22
48,49,6745.89,1537,77,2018-11-20,Node 48,Node 49
4,29,1888.66,3172,10,2018-11-21,Node 4,Node 29
47,79,9223.55,1599,64,2018-11-22,Node 47,Node 79
8,56,7836.7,2200,46,2018-11-23,Node 8,Node 56
42,18,8487.11,5923,19,2018-11-24,Node 42,Node 18
16,21,8542.33,10218,76,2018-11-25,Node 16,Node 21
48,98,7003.03,2690,49,2018-11-26,Node 48,Node 98
87,53,4658.25,8222,76,2018-11-27,Node 87,Node 53
84,17,2943.04,134,55,2018-11-28,Node 84,Node 17
84,39,8621.12,2573,68,2018-11-29,Node 84,Node 39
57,14,7045.62,8292,16,2018-11-30,Node 57,Node 14
88,42,6333.87,1233,60,2018-12-01,Node 88,Node 42
46,12,4333.53,9319,22,2018-12-02,Node 46,Node 12
42,37,6343.1,0,55,2018-12-03,Node 42,Node 37
15,99,1860.32,6750,39,2018-12-04,Node 15,Node 99
37,47,7509.28,10932,22,2018-12-05,Node 37,Node 47
31,90,139.8,2619,74,2018-12-06,Node 31,Node 90
73,33,1626.01,2304,67,2018-12-07,Node 73,Node 33
92,73,6741.65,462,92,2018-12-08,Node 92,Node 73
30,3,6619.4,953,13,2018-12-09,Node 30,Node 3
27,82,4701.35,7373,92,2018-12-10,Node 27,Node 82
16,76,1956.59,3285,49,2018-12-11,Node 16,Node 76
9,72,6824.56,8719,80,2018-12-12,Node 9,Node 72
1,5,6200.21,8124,96,2018-12-13,Node 1,Node 5
58,75,1097.82,2090,67,2018-12-14,Node 58,Node 75
52,33,6651.35,5740,48,2018-12-15,Node 52,Node 33
78,23,5184.89,2044,34,2018-12-16,Node 78,Node 23
53,82,1474.5,3047,69,2018-12-17,Node 53,Node 82
76,22,1183.74,8494,17,2018-12-18,Node 76,Node 22
83,80,7270.06,4968,49,2018-12-19,Node 83,Node 80
24,92,7187.94,12381,69,2018-12-20,Node 24,Node 92
96,85,4230.53,976,84,2018-12-21,Node 96,Node 85
93,54,509.41,5313,27,2018-12-22,Node 93,Node 54
58,42,9646.64,999,0,2018-12-23,Node 58,Node 42
68,57,3809.41,8671,21,2018-12-24,Node 68,Node 57
37,44,5309.21,4069,77,2018-12-25,Node 37,Node 44
61,3,9526.62,1951,84,2018-12-26,Node 61,Node 3
58,37,6537.33,964,1,2018-12-27,Node 58,Node 37
80,70,6567.47,1973,85,2018-12-28,Node 80,Node 70
24,34,6196.68,132,69,2018-12-29,Node 24,Node 34
66,92,2838.86,1993,82,2018-12-30,Node 66,Node 92
15,82,6042.4,5328,62,2018-12-31,Node 15,Node 82
1,60,5922.69,611,48,2019-01-01,Node 1,Node 60
58,86,2817.41,2533,64,2019-01-02,Node 58,Node 86
87,99,6149.99,7248,9,2019-01-03,Node 87,Node 99
2,43,3318.78,310,60,2019-01-04,Node 2,Node 43
52,14,5104.08,3319,33,2019-01-05,Node 52,Node 14
19,60,487.24,3882,68,2019-01-06,Node 19,Node 60
76,21,9847.14,2467,20,2019-01-07,Node 76,Node 21
37,27,7907.36,2707,47,2019-01-08,Node 37,Node 27
63,88,3478.27,51,35,2019-01-09,Node 63,Node 88
68,58,7746.65,3745,66,2019-01-10,Node 68,Node 58
54,60,4235.24,846,97,2019-01-11,Node 54,Node 60
10,74,6776.27,1366,48,2019-01-12,Node 10,Node 74
93,37,9345.14,7659,90,2019-01-13,Node 93,Node 37
31,54,8700.52,12003,83,2019-01-14,Node 31,Node 54
69,59,5362.14,1219,48,2019-01-15,Node 69,Node 59
72,37,4486.72,7151,99,2019-01-16,Node 72,Node 37
32,73,7149.87,160,88,2019-01-17,Node 32,Node 73
68,22,9366.55,5517,64,2019-01-18,Node 68,Node 22
8,60,7065.11,0,18,2019-01-19,Node 8,Node 60
61,98,8159.86,6146,39,2019-01-20,Node 61,Node 98
32,56,5905.2,8784,50,2019-01-21,Node 32,Node 56
39,69,8802.67,4086,53,2019-01-22,Node 39,Node 69
54,11,212.94,3307,85,2019-01-23,Node 54,Node 11
31,25,2722.05,676,8,2019-01-24,Node 31,Node 25
27,30,2580.61,7907,77,2019-01-25,Node 27,Node 30
47,66,5011.45,4477,45,2019-01-26,Node 47,Node 66
94,28,8389.03,922,40,2019-01-27,Node 94,Node 28
39,51,3818.91,9093,3,2019-01-28,Node 39,Node 51
97,19,6886.23,5704,30,2019-01-29,Node 97,Node 19
23,98,7200.43,3699,73,2019-01-30,Node 23,Node 98
41,15,9987.31,10737,56,2019-01-31,Node 41,Node 15
19,14,7376.91,122,78,2019-02-01,Node 19,Node 14
4,67,9891.97,5428,81,2019-02-02,Node 4,Node 67
57,73,2755.53,6998,21,2019-02-03,Node 57,Node 73
57,28,5806.68,0,96,2019-02-04,Node 57,Node 28
24,6,7103.92,29,23,2019-02-05,Node 24,Node 6
38,20,2945.56,13143,96,2019-02-06,Node 38,Node 20
83,94,4001.66,4247,28,2019-02-07,Node 83,Node 94
36,28,4905.18,4528,47,2019-02-08,Node 36,Node 28
54,89,2532.03,3441,33,2019-02-09,Node 54,Node 89
74,44,1780.51,8020,47,2019-02-10,Node 74,Node 44
38,52,3463.61,170,6,2019-02-11,Node 38,Node 52
18,63,4615.94,0,44,2019-02-12,Node 18,Node 63
82,68,356.92,623,6,2019-02-13,Node 82,Node 68
79,14,4501.74,2797,37,2019-02-14,Node 79,Node 14
19,36,1337.8,574,27,2019-02-15,Node 19,Node 36
76,67,1837.13,5328,55,2019-02-16,Node 76,Node 67
80,32,7827.07,1582,72,2019-02-17,Node 80,Node 32
78,13,8.12,3933,59,2019-02-18,Node 78,Node 13
37,13,7186.51,4043,80,2019-02-19,Node 37,Node 13
86,60,1459.03,1424,75,2019-02-20,Node 86,Node 60
13,14,5400.65,4790,97,2019-02-21,Node 13,Node 14
20,25,9879.81,6399,52,2019-02-22,Node 20,Node 25
26,74,5731.24,3418,42,2019-02-23,Node 26,Node 74
66,97,951.73,471,69,2019-02-24,Node 66,Node 97
31,17,2943.35,2870,26,2019-02-25,Node 31,Node 17
53,50,7956.16,1492,16,2019-02-26,Node 53,Node 50
20,37,4581.72,2889,96,2019-02-27,Node 20,Node 37
12,14,745.4,1375,94,2019-02-28,Node 12,Node 14
46,77,100.26,2338,20,2019-03-01,Node 46,Node 77
5,99,21.52,2610,41,2019-03-02,Node 5,Node 99
77,99,9251.28,3654,46,2019-03-03,Node 77,Node 99
40,55,722.84,2784,56,2019-03-04,Node 40,Node 55
32,42,3689.01,93,65,2019-03-05,Node 32,Node 42
45,48,8221.91,6725,34,2019-03-06,Node 45,Node 48
63,62,2426.44,9074,87,2019-03-07,Node 63,Node 62
87,54,1304.36,1912,74,2019-03-08,Node 87,Node 54
69,60,2431.5,23,28,2019-03-09,Node 69,Node 60
37,55,6546.99,4515,80,2019-03-10,Node 37,Node 55
72,54,7383.0,4013,56,2019-03-11,Node 72,Node 54
2,74,3552.54,3540,88,2019-03-12,Node 2,Node 74
91,70,5804.22,1562,37,2019-03-13,Node 91,Node 70
89,39,3549.12,241,68,2019-03-14,Node 89,Node 39
92,71,6546.06,125,75,2019-03-15,Node 92,Node 71
85,88,8929.79,6989,69,2019-03-16,Node 85,Node 88
20,36,4059.73,1190,31,2019-03-17,Node 20,Node 36
18,95,95.23,4622,63,2019-03-18,Node 18,Node 95
93,72,9213.89,149,35,2019-03-19,Node 93,Node 72
69,79,767.5,4083,46,2019-03-20,Node 69,Node 79
49,68,3436.19,193,37,2019-03-21,Node 49,Node 68
64,66,4287.2,4246,95,2019-03-22,Node 64,Node 66
3,1,4132.36,1004,47,2019-03-23,Node 3,Node 1
88,73,3342.67,1241,18,2019-03-24,Node 88,Node 73
51,92,3402.62,4172,74,2019-03-25,Node 51,Node 92
9,70,2174.36,2079,9,2019-03-26,Node 9,Node 70
59,26,6420.2,1943,15,2019-03-27,Node 59,Node 26
99,41,6633.36,1395,54,2019-03-28,Node 99,Node 41
12,0,5471.33,3983,96,2019-03-29,Node 12,Node 0
11,29,6974.54,7234,18,2019-03-30,Node 11,Node 29
21,35,6566.25,3733,5,2019-03-31,Node 21,Node 35
25,28,9295.82,248,21,2019-04-01,Node 25,Node 28
2,52,6222.04,7630,97,2019-04-02,Node 2,Node 52
51,94,9021.89,2833,22,2019-04-03,Node 51,Node 94
33,19,5011.69,12655,3,2019-04-04,Node 33,Node 19
96,52,5148.86,7758,10,2019-04-05,Node 96,Node 52
95,93,7668.2,3527,33,2019-04-06,Node 95,Node 93
36,0,5445.11,4628,17,2019-04-07,Node 36,Node 0
46,32,5035.7,284,45,2019-04-08,Node 46,Node 32
18,41,6529.25,723,34,2019-04-09,Node 18,Node 41
20,97,2678.52,2098,71,2019-04-10,Node 20,Node 97
93,28,3875.26,8482,47,2019-04-11,Node 93,Node 28
22,48,7629.47,0,71,2019-04-12,Node 22,Node 48
86,87,6457.54,3254,85,2019-04-13,Node 86,Node 87
54,4,4705.19,713,29,2019-04-14,Node 54,Node 4
96,83,3671.74,2461,11,2019-04-15,Node 96,Node 83
65,23,9668.78,0,49,2019-04-16,Node 65,Node 23
14,90,2236.85,1187,65,2019-04-17,Node 14,Node 90
85,20,28.29,4997,11,2019-04-18,Node 85,Node 20
6,67,7605.06,0,21,2019-04-19,Node 6,Node 67
64,29,6151.41,8965,53,2019-04-20,Node 64,Node 29
18,93,7378.55,981,23,2019-04-21,Node 18,Node 93
36,7,9132.95,3003,64,2019-04-22,Node 36,Node 7
49,38,9042.02,1052,92,2019-04-24,Node 49,Node 38
95,49,9554.26,2452,91,2019-04-26,Node 95,Node 49
74,11,2790.41,8855,25,2019-04-27,Node 74,Node 11
9,6,1736.17,0,54,2019-04-28,Node 9,Node 6
9,69,8928.53,9935,79,2019-04-29,Node 9,Node 69
70,77,8369.55,83,86,2019-04-30,Node 70,Node 77
7,51,8676.07,7596,70,2019-05-01,Node 7,Node 51
46,85,2707.55,5313,38,2019-05-02,Node 46,Node 85
17,81,5669.54,6676,86,2019-05-03,Node 17,Node 81
68,63,6022.76,1478,27,2019-05-04,Node 68,Node 63
43,88,3556.42,816,52,2019-05-05,Node 43,Node 88
61,82,5215.05,9959,64,2019-05-06,Node 61,Node 82
59,34,5690.34,2214,21,2019-05-07,Node 59,Node 34
37,39,4880.87,356,60,2019-05-08,Node 37,Node 39
75,1,8090.84,1171,83,2019-05-09,Node 75,Node 1
60,98,4044.43,2178,18,2019-05-10,Node 60,Node 98
37,99,6871.67,2990,80,2019-05-11,Node 37,Node 99
42,63,1719.24,435,27,2019-05-12,Node 42,Node 63
66,91,9246.29,1640,59,2019-05-13,Node 66,Node 91
3,23,8973.17,3459,77,2019-05-14,Node 3,Node 23
12,16,5301.52,5768,84,2019-05-15,Node 12,Node 16
75,49,5312.19,905,11,2018-01-01,Node 75,Node 49
72,28,8387.7,5271,30,2018-01-02,Node 72,Node 28
87,66,5059.45,365,39,2018-01-03,Node 87,Node 66
40,74,451.34,709,62,2018-01-04,Node 40,Node 74
83,96,5860.95,8903,51,2018-01-05,Node 83,Node 96
1,52,1736.43,4595,52,2018-01-06,Node 1,Node 52
29,55,6120.82,1525,5,2018-01-07,Node 29,Node 55
75,58,3727.29,1409,56,2018-01-08,Node 75,Node 58
68,82,8434.73,552,42,2018-01-09,Node 68,Node 82
73,88,9364.42,9621,88,2018-01-10,Node 73,Node 88
92,72,5202.21,924,53,2018-01-11,Node 92,Node 72
78,94,8395.54,0,56,2018-01-12,Node 78,Node 94
88,9,6992.73,9042,56,2018-01-13,Node 88,Node 9
7,83,7230.35,3917,32,2018-01-14,Node 7,Node 83
0,52,8841.86,10477,84,2018-01-15,Node 0,Node 52
53,8,8366.0,1724,14,2018-01-16,Node 53,Node 8
91,93,7636.32,6608,12,2018-01-17,Node 91,Node 93
64,4,1187.57,3986,36,2018-01-18,Node 64,Node 4
39,94,5237.29,3260,61,2018-01-19,Node 39,Node 94
69,19,5880.99,579,81,2018-01-20,Node 69,Node 19
64,62,202.42,6974,0,2018-01-21,Node 64,Node 62
26,8,4000.41,6495,30,2018-01-22,Node 26,Node 8
72,9,3131.35,212,52,2018-01-23,Node 72,Node 9
5,31,6502.07,771,86,2018-01-24,Node 5,Node 31
48,12,6974.46,1825,28,2018-01-25,Node 48,Node 12
38,48,7443.25,3002,10,2018-01-26,Node 38,Node 48
39,40,1409.58,9838,99,2018-01-27,Node 39,Node 40
44,70,3470.88,571,73,2018-01-28,Node 44,Node 70
70,66,7596.29,631,91,2018-01-29,Node 70,Node 66
14,86,1537.56,364,83,2018-01-30,Node 14,Node 86
72,54,5127.74,3544,69,2018-01-31,Node 72,Node 54
96,13,8473.04,5047,2,2018-02-01,Node 96,Node 13
24,22,1149.63,129,56,2018-02-02,Node 24,Node 22
13,59,7291.6,1738,79,2018-02-03,Node 13,Node 59
44,64,2370.21,146,58,2018-02-04,Node 44,Node 64
54,95,4957.56,4473,61,2018-02-05,Node 54,Node 95
15,47,2408.0,5845,64,2018-02-06,Node 15,Node 47
94,12,7694.02,10984,56,2018-02-07,Node 94,Node 12
44,97,6885.95,1632,61,2018-02-08,Node 44,Node 97
56,28,9007.3,1222,83,2018-02-09,Node 56,Node 28
91,46,9355.9,744,68,2018-02-10,Node 91,Node 46
83,5,2092.34,4560,45,2018-02-11,Node 83,Node 5
14,32,8945.75,9465,63,2018-02-12,Node 14,Node 32
91,89,8480.41,2754,20,2018-02-13,Node 91,Node 89
75,38,7320.12,815,56,2018-02-14,Node 75,Node 38
78,15,9415.8,3595,13,2018-02-15,Node 78,Node 15
87,48,7856.01,606,34,2018-02-16,Node 87,Node 48
56,96,6645.71,0,32,2018-02-17,Node 56,Node 96
76,73,3041.2,6740,93,2018-02-18,Node 76,Node 73
25,26,5742.18,5767,14,2018-02-19,Node 25,Node 26
87,46,4997.53,4377,34,2018-02-20,Node 87,Node 46
69,33,7347.36,445,1,2018-02-21,Node 69,Node 33
57,5,2509.95,1552,9,2018-02-22,Node 57,Node 5
6,8,7931.81,6453,74,2018-02-23,Node 6,Node 8
63,19,4529.47,140,46,2018-02-24,Node 63,Node 19
97,11,6279.23,8929,7,2018-02-25,Node 97,Node 11
13,59,9502.13,6562,17,2018-02-26,Node 13,Node 59
1,90,4411.46,1193,5,2018-02-27,Node 1,Node 90
16,95,6509.83,3262,39,2018-02-28,Node 16,Node 95
39,85,1611.11,919,40,2018-03-01,Node 39,Node 85
76,88,8968.54,2864,54,2018-03-02,Node 76,Node 88
56,36,9083.95,5113,6,2018-03-03,Node 56,Node 36
72,95,2059.05,6552,44,2018-03-04,Node 72,Node 95
86,36,9069.69,1281,69,2018-03-05,Node 86,Node 36
23,99,8199.67,3505,0,2018-03-06,Node 23,Node 99
24,80,3540.92,4823,45,2018-03-07,Node 24,Node 80
16,60,545.66,3620,43,2018-03-08,Node 16,Node 60
42,59,8704.52,4534,20,2018-03-09,Node 42,Node 59
48,29,6893.15,2573,9,2018-03-10,Node 48,Node 29
2,82,6339.32,1642,18,2018-03-11,Node 2,Node 82
47,87,6353.65,915,80,2018-03-12,Node 47,Node 87
63,8,927.9,6628,94,2018-03-13,Node 63,Node 8
54,36,9087.83,2314,18,2018-03-14,Node 54,Node 36
5,30,9399.79,10282,31,2018-03-15,Node 5,Node 30
52,9,7713.01,2082,99,2018-03-16,Node 52,Node 9
18,97,767.69,0,16,2018-03-17,Node 18,Node 97
17,64,5019.2,1666,87,2018-03-18,Node 17,Node 64
74,28,7212.23,3545,77,2018-03-19,Node 74,Node 28
24,27,6340.25,0,62,2018-03-20,Node 24,Node 27
19,50,4837.01,479,5,2018-03-21,Node 19,Node 50
0,10,2540.04,1046,56,2018-03-22,Node 0,Node 10
83,4,7826.96,8334,74,2018-03-23,Node 83,Node 4
70,32,8037.23,218,19,2018-03-24,Node 70,Node 32
89,95,5729.36,2845,15,2018-03-25,Node 89,Node 95
95,76,288.7,7163,74,2018-03-26,Node 95,Node 76
35,83,9004.65,2227,37,2018-03-27,Node 35,Node 83
70,22,6439.71,598,15,2018-03-28,Node 70,Node 22
74,43,6194.19,948,31,2018-03-29,Node 74,Node 43
44,33,7342.72,1937,87,2018-03-30,Node 44,Node 33
29,11,5378.78,12386,65,2018-03-31,Node 29,Node 11
47,23,9007.9,920,15,2018-04-01,Node 47,Node 23
41,49,8639.0,522,1,2018-04-02,Node 41,Node 49
35,11,4115.92,3532,84,2018-04-03,Node 35,Node 11
37,76,8891.74,1719,2,2018-04-04,Node 37,Node 76
24,17,210.96,5917,4,2018-04-05,Node 24,Node 17
72,15,3278.72,244,37,2018-04-06,Node 72,Node 15
89,56,8971.41,4251,10,2018-04-07,Node 89,Node 56
20,13,277.39,3236,19,2018-04-08,Node 20,Node 13
88,80,2176.87,918,69,2018-04-09,Node 88,Node 80
46,98,8183.85,4748,25,2018-04-10,Node 46,Node 98
63,70,7047.83,593,42,2018-04-11,Node 63,Node 70
95,38,5695.55,9834,53,2018-04-12,Node 95,Node 38
39,72,686.64,11107,24,2018-04-13,Node 39,Node 72
22,14,3844.7,3430,40,2018-04-14,Node 22,Node 14
12,92,2856.35,871,77,2018-04-15,Node 12,Node 92
33,40,6413.97,7866,53,2018-04-16,Node 33,Node 40
30,89,4578.92,9236,39,2018-04-17,Node 30,Node 89
99,60,1789.15,0,69,2018-04-18,Node 99,Node 60
95,57,4474.68,6950,24,2018-04-19,Node 95,Node 57
80,20,3885.92,1191,45,2018-04-20,Node 80,Node 20
72,69,3600.32,385,6,2018-04-21,Node 72,Node 69
26,85,1375.48,6894,73,2018-04-22,Node 26,Node 85
92,85,2567.22,6330,67,2018-04-23,Node 92,Node 85
15,21,9608.55,1268,11,2018-04-24,Node 15,Node 21
15,38,8506.06,1078,26,2018-04-25,Node 15,Node 38
66,26,495.29,1910,19,2018-04-26,Node 66,Node 26
34,20,9523.51,1135,34,2018-04-27,Node 34,Node 20
2,14,5541.54,1798,78,2018-04-28,Node 2,Node 14
36,33,9006.53,10415,7,2018-04-29,Node 36,Node 33
24,62,8127.31,0,10,2018-04-30,Node 24,Node 62
95,79,4466.52,3661,9,2018-05-01,Node 95,Node 79
76,48,1577.35,309,16,2018-05-02,Node 76,Node 48
52,90,3019.18,2198,55,2018-05-03,Node 52,Node 90
61,16,2180.33,4658,31,2018-05-04,Node 61,Node 16
70,44,7791.25,12202,23,2018-05-05,Node 70,Node 44
62,25,892.18,605,73,2018-05-06,Node 62,Node 25
69,98,9891.28,5215,95,2018-05-07,Node 69,Node 98
17,51,5855.19,623,18,2018-05-08,Node 17,Node 51
6,49,5577.44,9009,25,2018-05-09,Node 6,Node 49
36,41,2342.58,5328,75,2018-05-10,Node 36,Node 41
39,29,9096.02,5102,21,2018-05-11,Node 39,Node 29
53,83,6818.72,571,49,2018-05-12,Node 53,Node 83
93,29,3137.26,6181,65,2018-05-13,Node 93,Node 29
67,68,2282.01,4206,50,2018-05-14,Node 67,Node 68
77,82,2724.55,3022,91,2018-05-15,Node 77,Node 82
32,90,2943.89,8105,70,2018-05-16,Node 32,Node 90
37,77,9318.01,0,39,2018-05-17,Node 37,Node 77
37,53,2526.6,3625,69,2018-05-18,Node 37,Node 53
63,79,5581.12,1927,87,2018-05-19,Node 63,Node 79
49,4,63.09,0,6,2018-05-20,Node 49,Node 4
9,54,1056.77,304,48,2018-05-21,Node 9,Node 54
47,69,697.7,9927,99,2018-05-22,Node 47,Node 69
41,7,2138.53,1190,4,2018-05-23,Node 41,Node 7
78,54,9660.01,420,52,2018-05-24,Node 78,Node 54
97,47,6281.89,6664,3,2018-05-25,Node 97,Node 47
79,86,3657.77,355,71,2018-05-26,Node 79,Node 86
18,76,558.72,135,38,2018-05-27,Node 18,Node 76
93,90,9371.88,2006,28,2018-05-28,Node 93,Node 90
40,47,706.73,214,43,2018-05-29,Node 40,Node 47
65,85,2146.13,4215,17,2018-05-30,Node 65,Node 85
95,50,6484.23,2811,82,2018-05-31,Node 95,Node 50
69,1,9336.07,0,67,2018-06-01,Node 69,Node 1
49,74,1363.37,8718,76,2018-06-02,Node 49,Node 74
1,63,6311.24,176,35,2018-06-03,Node 1,Node 63
50,22,2950.65,13719,10,2018-06-04,Node 50,Node 22
21,5,1881.99,113,32,2018-06-05,Node 21,Node 5
41,35,4919.94,8989,11,2018-06-07,Node 41,Node 35
50,81,1216.09,1410,9,2018-06-08,Node 50,Node 81
